Subject;AgeGroup;ItemID;Position;CorrectChoice;RiskyChoice;Gender;NegativeAffect;Numeracy
41;younger;22;11;1;NA;female;3.25;9
41;younger;23;32;1;0;female;3.25;9
41;younger;24;46;NA;0;female;3.25;9
41;younger;25;12;0;0;female;3.25;9
41;younger;26;8;0;0;female;3.25;9
41;younger;27;28;1;1;female;3.25;9
41;younger;28;7;1;1;female;3.25;9
41;younger;29;37;1;1;female;3.25;9
41;younger;30;90;1;1;female;3.25;9
41;younger;31;65;1;0;female;3.25;9
41;younger;32;5;0;0;female;3.25;9
41;younger;33;80;0;0;female;3.25;9
41;younger;34;13;0;1;female;3.25;9
41;younger;35;66;0;0;female;3.25;9
41;younger;36;26;1;0;female;3.25;9
41;younger;37;84;0;0;female;3.25;9
41;younger;38;75;1;0;female;3.25;9
41;younger;39;18;1;1;female;3.25;9
41;younger;40;99;1;0;female;3.25;9
41;younger;41;55;1;1;female;3.25;9
41;younger;42;35;0;0;female;3.25;9
41;younger;43;38;1;0;female;3.25;9
41;younger;44;68;1;1;female;3.25;9
41;younger;45;54;1;1;female;3.25;9
41;younger;46;42;0;1;female;3.25;9
41;younger;47;56;1;0;female;3.25;9
41;younger;48;77;0;0;female;3.25;9
41;younger;49;105;1;0;female;3.25;9
41;younger;50;71;1;0;female;3.25;9
41;younger;51;64;1;1;female;3.25;9
41;younger;52;89;0;0;female;3.25;9
41;younger;53;34;1;1;female;3.25;9
41;younger;54;30;0;0;female;3.25;9
41;younger;55;62;1;0;female;3.25;9
41;younger;56;29;0;0;female;3.25;9
41;younger;57;21;1;0;female;3.25;9
41;younger;58;27;1;1;female;3.25;9
41;younger;59;17;1;1;female;3.25;9
41;younger;60;78;1;1;female;3.25;9
41;younger;61;73;1;0;female;3.25;9
41;younger;62;10;1;1;female;3.25;9
41;younger;63;74;1;0;female;3.25;9
41;younger;64;16;1;1;female;3.25;9
41;younger;65;48;1;0;female;3.25;9
41;younger;66;59;1;1;female;3.25;9
41;younger;67;85;0;0;female;3.25;9
41;younger;68;23;1;0;female;3.25;9
41;younger;69;76;1;1;female;3.25;9
41;younger;70;69;0;0;female;3.25;9
41;younger;71;103;1;1;female;3.25;9
41;younger;72;39;0;1;female;3.25;9
41;younger;73;58;0;0;female;3.25;9
41;younger;74;72;1;0;female;3.25;9
41;younger;75;52;1;0;female;3.25;9
41;younger;76;60;1;1;female;3.25;9
41;younger;77;50;1;0;female;3.25;9
41;younger;78;49;0;1;female;3.25;9
41;younger;79;33;1;1;female;3.25;9
41;younger;80;79;1;1;female;3.25;9
41;younger;81;45;0;0;female;3.25;9
41;younger;82;91;1;0;female;3.25;9
41;younger;83;2;1;1;female;3.25;9
41;younger;84;61;1;0;female;3.25;9
41;younger;85;25;0;0;female;3.25;9
41;younger;86;9;0;0;female;3.25;9
41;younger;87;14;1;1;female;3.25;9
41;younger;88;51;0;0;female;3.25;9
41;younger;89;86;1;0;female;3.25;9
41;younger;90;19;1;1;female;3.25;9
41;younger;91;67;1;1;female;3.25;9
41;younger;92;3;0;0;female;3.25;9
41;younger;93;97;1;0;female;3.25;9
41;younger;94;96;1;1;female;3.25;9
41;younger;95;1;1;0;female;3.25;9
41;younger;96;102;1;1;female;3.25;9
41;younger;97;36;0;1;female;3.25;9
41;younger;98;63;0;0;female;3.25;9
41;younger;99;83;0;0;female;3.25;9
41;younger;100;82;1;0;female;3.25;9
41;younger;101;57;1;1;female;3.25;9
41;younger;102;104;1;0;female;3.25;9
41;younger;103;100;0;0;female;3.25;9
41;younger;104;88;1;0;female;3.25;9
41;younger;105;41;1;1;female;3.25;9
42;younger;1;57;1;1;female;3.5;7
42;younger;2;40;0;1;female;3.5;7
42;younger;3;90;1;1;female;3.5;7
42;younger;4;51;1;0;female;3.5;7
42;younger;5;44;0;0;female;3.5;7
42;younger;6;3;1;NA;female;3.5;7
42;younger;7;61;1;1;female;3.5;7
42;younger;8;33;1;0;female;3.5;7
42;younger;9;65;1;1;female;3.5;7
42;younger;10;9;1;0;female;3.5;7
42;younger;11;84;1;1;female;3.5;7
42;younger;12;72;1;0;female;3.5;7
42;younger;13;46;1;0;female;3.5;7
42;younger;14;63;1;0;female;3.5;7
42;younger;15;31;1;0;female;3.5;7
42;younger;16;60;1;0;female;3.5;7
42;younger;17;18;0;0;female;3.5;7
42;younger;18;49;0;0;female;3.5;7
42;younger;19;91;0;0;female;3.5;7
42;younger;20;97;1;1;female;3.5;7
42;younger;21;12;0;0;female;3.5;7
42;younger;22;96;1;NA;female;3.5;7
42;younger;23;47;1;0;female;3.5;7
42;younger;24;45;NA;0;female;3.5;7
42;younger;25;16;0;0;female;3.5;7
42;younger;26;69;0;0;female;3.5;7
42;younger;27;19;1;1;female;3.5;7
42;younger;28;89;0;0;female;3.5;7
42;younger;29;68;1;1;female;3.5;7
42;younger;30;105;1;1;female;3.5;7
42;younger;31;53;1;0;female;3.5;7
42;younger;32;21;0;0;female;3.5;7
42;younger;33;85;0;0;female;3.5;7
42;younger;34;14;0;1;female;3.5;7
42;younger;35;54;0;0;female;3.5;7
42;younger;36;4;1;0;female;3.5;7
42;younger;37;1;1;1;female;3.5;7
42;younger;38;74;1;0;female;3.5;7
42;younger;39;81;0;0;female;3.5;7
42;younger;40;70;1;0;female;3.5;7
42;younger;41;87;1;1;female;3.5;7
42;younger;42;102;1;1;female;3.5;7
42;younger;43;66;0;1;female;3.5;7
42;younger;44;79;1;1;female;3.5;7
42;younger;45;30;1;1;female;3.5;7
42;younger;46;78;1;0;female;3.5;7
42;younger;47;104;1;0;female;3.5;7
42;younger;48;43;1;1;female;3.5;7
42;younger;49;7;1;0;female;3.5;7
42;younger;50;10;1;0;female;3.5;7
42;younger;51;103;1;1;female;3.5;7
42;younger;52;13;0;0;female;3.5;7
42;younger;53;11;1;1;female;3.5;7
42;younger;54;5;0;0;female;3.5;7
42;younger;55;15;1;0;female;3.5;7
42;younger;56;75;0;0;female;3.5;7
42;younger;57;41;1;0;female;3.5;7
42;younger;58;93;0;0;female;3.5;7
42;younger;59;32;0;0;female;3.5;7
42;younger;60;99;0;0;female;3.5;7
42;younger;61;59;1;0;female;3.5;7
42;younger;62;67;0;0;female;3.5;7
42;younger;63;94;1;0;female;3.5;7
42;younger;64;37;1;1;female;3.5;7
42;younger;65;71;1;0;female;3.5;7
42;younger;66;24;0;0;female;3.5;7
42;younger;67;58;0;0;female;3.5;7
42;younger;68;92;1;0;female;3.5;7
42;younger;69;55;1;1;female;3.5;7
42;younger;70;17;0;0;female;3.5;7
42;younger;71;95;1;1;female;3.5;7
42;younger;72;62;1;0;female;3.5;7
42;younger;73;28;0;0;female;3.5;7
42;younger;74;26;1;0;female;3.5;7
42;younger;75;25;1;0;female;3.5;7
42;younger;76;101;1;1;female;3.5;7
42;younger;77;100;0;1;female;3.5;7
42;younger;78;82;1;0;female;3.5;7
42;younger;79;76;1;1;female;3.5;7
42;younger;80;86;0;0;female;3.5;7
42;younger;81;56;0;0;female;3.5;7
42;younger;82;20;1;0;female;3.5;7
42;younger;83;34;0;0;female;3.5;7
42;younger;84;8;1;0;female;3.5;7
42;younger;85;22;0;0;female;3.5;7
42;younger;86;6;1;1;female;3.5;7
42;younger;87;80;1;1;female;3.5;7
42;younger;88;42;1;1;female;3.5;7
42;younger;89;38;1;0;female;3.5;7
42;younger;90;36;0;0;female;3.5;7
42;younger;91;88;0;0;female;3.5;7
42;younger;92;35;0;0;female;3.5;7
42;younger;93;2;1;0;female;3.5;7
42;younger;94;83;1;1;female;3.5;7
42;younger;95;77;1;0;female;3.5;7
42;younger;96;27;0;0;female;3.5;7
42;younger;97;23;1;0;female;3.5;7
42;younger;98;50;1;1;female;3.5;7
42;younger;99;29;0;0;female;3.5;7
42;younger;100;52;0;1;female;3.5;7
42;younger;101;98;1;1;female;3.5;7
42;younger;102;64;1;0;female;3.5;7
42;younger;103;73;1;1;female;3.5;7
42;younger;104;39;1;0;female;3.5;7
42;younger;105;48;1;1;female;3.5;7
43;younger;1;33;0;0;male;2.5;9
43;younger;2;68;1;0;male;2.5;9
43;younger;3;61;1;1;male;2.5;9
43;younger;4;1;1;0;male;2.5;9
43;younger;5;49;1;1;male;2.5;9
43;younger;6;32;1;NA;male;2.5;9
43;younger;7;66;1;1;male;2.5;9
43;younger;8;12;1;0;male;2.5;9
43;younger;9;45;1;1;male;2.5;9
43;younger;10;70;1;0;male;2.5;9
43;younger;11;43;1;1;male;2.5;9
43;younger;12;19;1;0;male;2.5;9
43;younger;13;81;1;0;male;2.5;9
43;younger;14;5;1;0;male;2.5;9
43;younger;15;98;1;0;male;2.5;9
43;younger;16;51;0;1;male;2.5;9
43;younger;17;58;0;0;male;2.5;9
43;younger;18;6;0;0;male;2.5;9
43;younger;19;9;0;0;male;2.5;9
43;younger;20;60;0;0;male;2.5;9
43;younger;21;31;0;0;male;2.5;9
43;younger;22;62;1;NA;male;2.5;9
43;younger;23;52;1;0;male;2.5;9
43;younger;24;13;NA;0;male;2.5;9
43;younger;25;54;0;0;male;2.5;9
43;younger;26;26;1;1;male;2.5;9
43;younger;27;7;0;0;male;2.5;9
43;younger;28;83;0;0;male;2.5;9
43;younger;29;39;1;1;male;2.5;9
43;younger;30;35;1;1;male;2.5;9
43;younger;31;79;1;0;male;2.5;9
43;younger;32;72;1;1;male;2.5;9
43;younger;33;4;0;0;male;2.5;9
43;younger;34;57;1;0;male;2.5;9
43;younger;35;14;0;0;male;2.5;9
43;younger;36;65;0;1;male;2.5;9
43;younger;37;28;0;0;male;2.5;9
43;younger;38;78;1;0;male;2.5;9
43;younger;39;100;0;0;male;2.5;9
43;younger;40;64;1;0;male;2.5;9
43;younger;41;59;1;1;male;2.5;9
43;younger;42;75;1;1;male;2.5;9
43;younger;43;10;0;1;male;2.5;9
43;younger;44;22;1;1;male;2.5;9
43;younger;45;80;1;1;male;2.5;9
43;younger;46;90;1;0;male;2.5;9
43;younger;47;11;1;0;male;2.5;9
43;younger;48;29;1;1;male;2.5;9
43;younger;49;21;1;0;male;2.5;9
43;younger;50;25;1;0;male;2.5;9
43;younger;51;89;0;0;male;2.5;9
43;younger;52;74;1;1;male;2.5;9
43;younger;53;84;1;1;male;2.5;9
43;younger;54;34;0;0;male;2.5;9
43;younger;55;48;1;0;male;2.5;9
43;younger;56;102;1;1;male;2.5;9
43;younger;57;8;1;0;male;2.5;9
43;younger;58;24;1;1;male;2.5;9
43;younger;59;2;1;1;male;2.5;9
43;younger;60;23;1;1;male;2.5;9
43;younger;61;42;1;0;male;2.5;9
43;younger;62;55;1;1;male;2.5;9
43;younger;63;38;0;1;male;2.5;9
43;younger;64;97;1;1;male;2.5;9
43;younger;65;76;1;0;male;2.5;9
43;younger;66;17;1;1;male;2.5;9
43;younger;67;27;0;0;male;2.5;9
43;younger;68;69;1;0;male;2.5;9
43;younger;69;73;0;0;male;2.5;9
43;younger;70;71;0;0;male;2.5;9
43;younger;71;99;0;0;male;2.5;9
43;younger;72;95;0;1;male;2.5;9
43;younger;73;46;1;1;male;2.5;9
43;younger;74;47;1;0;male;2.5;9
43;younger;75;20;0;1;male;2.5;9
43;younger;76;37;0;0;male;2.5;9
43;younger;77;103;0;1;male;2.5;9
43;younger;78;85;1;0;male;2.5;9
43;younger;79;104;1;1;male;2.5;9
43;younger;80;30;1;1;male;2.5;9
43;younger;81;36;0;0;male;2.5;9
43;younger;82;63;1;0;male;2.5;9
43;younger;83;3;1;1;male;2.5;9
43;younger;84;92;1;0;male;2.5;9
43;younger;85;82;0;0;male;2.5;9
43;younger;86;87;0;0;male;2.5;9
43;younger;87;16;1;1;male;2.5;9
43;younger;88;93;1;1;male;2.5;9
43;younger;89;56;1;0;male;2.5;9
43;younger;90;18;1;1;male;2.5;9
43;younger;91;96;1;1;male;2.5;9
43;younger;92;40;1;1;male;2.5;9
43;younger;93;67;0;1;male;2.5;9
43;younger;94;50;0;0;male;2.5;9
43;younger;95;88;0;1;male;2.5;9
43;younger;96;91;1;1;male;2.5;9
43;younger;97;53;0;1;male;2.5;9
43;younger;98;94;1;1;male;2.5;9
43;younger;99;44;0;0;male;2.5;9
43;younger;100;15;1;0;male;2.5;9
43;younger;101;77;1;1;male;2.5;9
43;younger;102;101;1;0;male;2.5;9
43;younger;103;86;1;1;male;2.5;9
43;younger;104;105;1;0;male;2.5;9
43;younger;105;41;1;1;male;2.5;9
44;younger;1;97;0;0;female;1.25;8
44;younger;2;19;0;1;female;1.25;8
44;younger;3;33;1;1;female;1.25;8
44;younger;4;101;1;0;female;1.25;8
44;younger;5;8;0;0;female;1.25;8
44;younger;6;25;1;NA;female;1.25;8
44;younger;7;76;0;0;female;1.25;8
44;younger;8;46;1;0;female;1.25;8
44;younger;9;48;1;1;female;1.25;8
44;younger;10;27;1;0;female;1.25;8
44;younger;11;38;1;1;female;1.25;8
44;younger;12;44;1;0;female;1.25;8
44;younger;13;94;1;0;female;1.25;8
44;younger;14;85;1;0;female;1.25;8
44;younger;15;91;1;0;female;1.25;8
44;younger;16;4;1;0;female;1.25;8
44;younger;17;11;0;0;female;1.25;8
44;younger;18;49;0;0;female;1.25;8
44;younger;19;75;0;0;female;1.25;8
44;younger;20;64;0;0;female;1.25;8
44;younger;21;7;1;1;female;1.25;8
44;younger;22;62;1;NA;female;1.25;8
44;younger;23;36;1;0;female;1.25;8
44;younger;24;12;NA;0;female;1.25;8
44;younger;25;84;0;0;female;1.25;8
44;younger;26;60;0;0;female;1.25;8
44;younger;27;43;1;1;female;1.25;8
44;younger;28;53;0;0;female;1.25;8
44;younger;29;30;1;1;female;1.25;8
44;younger;30;73;1;1;female;1.25;8
44;younger;31;82;1;0;female;1.25;8
44;younger;32;22;0;0;female;1.25;8
44;younger;33;90;1;1;female;1.25;8
44;younger;34;17;1;0;female;1.25;8
44;younger;35;51;0;0;female;1.25;8
44;younger;36;9;1;0;female;1.25;8
44;younger;37;37;0;0;female;1.25;8
44;younger;38;32;1;0;female;1.25;8
44;younger;39;3;0;0;female;1.25;8
44;younger;40;59;1;0;female;1.25;8
44;younger;41;57;1;1;female;1.25;8
44;younger;42;35;1;1;female;1.25;8
44;younger;43;31;1;0;female;1.25;8
44;younger;44;10;1;1;female;1.25;8
44;younger;45;23;1;1;female;1.25;8
44;younger;46;52;1;0;female;1.25;8
44;younger;47;98;1;0;female;1.25;8
44;younger;48;74;1;1;female;1.25;8
44;younger;49;14;1;0;female;1.25;8
44;younger;50;68;1;0;female;1.25;8
44;younger;51;92;1;1;female;1.25;8
44;younger;52;55;1;1;female;1.25;8
44;younger;53;100;1;1;female;1.25;8
44;younger;54;99;1;1;female;1.25;8
44;younger;55;80;1;0;female;1.25;8
44;younger;56;63;1;1;female;1.25;8
44;younger;57;26;1;0;female;1.25;8
44;younger;58;5;0;0;female;1.25;8
44;younger;59;21;1;1;female;1.25;8
44;younger;60;39;1;1;female;1.25;8
44;younger;61;42;1;0;female;1.25;8
44;younger;62;102;1;1;female;1.25;8
44;younger;63;47;0;1;female;1.25;8
44;younger;64;71;0;0;female;1.25;8
44;younger;65;77;1;0;female;1.25;8
44;younger;66;58;0;0;female;1.25;8
44;younger;67;65;1;1;female;1.25;8
44;younger;68;2;1;0;female;1.25;8
44;younger;69;79;1;1;female;1.25;8
44;younger;70;50;0;0;female;1.25;8
44;younger;71;96;1;1;female;1.25;8
44;younger;72;45;0;1;female;1.25;8
44;younger;73;86;0;0;female;1.25;8
44;younger;74;93;1;0;female;1.25;8
44;younger;75;70;1;0;female;1.25;8
44;younger;76;66;1;1;female;1.25;8
44;younger;77;16;1;0;female;1.25;8
44;younger;78;20;1;0;female;1.25;8
44;younger;79;105;1;1;female;1.25;8
44;younger;80;24;1;1;female;1.25;8
44;younger;81;78;1;1;female;1.25;8
44;younger;82;89;1;0;female;1.25;8
44;younger;83;103;1;1;female;1.25;8
44;younger;84;29;1;0;female;1.25;8
44;younger;85;88;0;0;female;1.25;8
44;younger;86;56;0;0;female;1.25;8
44;younger;87;54;1;1;female;1.25;8
44;younger;88;41;1;1;female;1.25;8
44;younger;89;67;1;0;female;1.25;8
44;younger;90;13;0;0;female;1.25;8
44;younger;91;87;0;0;female;1.25;8
44;younger;92;72;0;0;female;1.25;8
44;younger;93;1;1;0;female;1.25;8
44;younger;94;81;1;1;female;1.25;8
44;younger;95;69;1;0;female;1.25;8
44;younger;96;6;0;0;female;1.25;8
44;younger;97;95;1;0;female;1.25;8
44;younger;98;15;1;1;female;1.25;8
44;younger;99;104;1;1;female;1.25;8
44;younger;100;18;1;0;female;1.25;8
44;younger;101;40;1;1;female;1.25;8
44;younger;102;34;1;0;female;1.25;8
44;younger;103;83;1;1;female;1.25;8
44;younger;104;61;1;0;female;1.25;8
44;younger;105;28;1;1;female;1.25;8
45;younger;1;81;0;0;female;2.5;9
45;younger;2;56;0;1;female;2.5;9
45;younger;3;22;0;0;female;2.5;9
45;younger;4;83;1;0;female;2.5;9
45;younger;5;63;0;0;female;2.5;9
45;younger;6;93;1;NA;female;2.5;9
45;younger;7;3;1;1;female;2.5;9
45;younger;8;74;1;0;female;2.5;9
45;younger;9;51;0;0;female;2.5;9
45;younger;10;69;1;0;female;2.5;9
45;younger;11;94;1;1;female;2.5;9
45;younger;12;77;1;0;female;2.5;9
45;younger;13;68;1;0;female;2.5;9
45;younger;14;2;1;0;female;2.5;9
45;younger;15;39;0;1;female;2.5;9
45;younger;16;89;1;0;female;2.5;9
45;younger;17;32;0;0;female;2.5;9
45;younger;18;105;0;0;female;2.5;9
45;younger;19;18;0;0;female;2.5;9
45;younger;20;59;0;0;female;2.5;9
45;younger;21;73;0;0;female;2.5;9
45;younger;22;10;0;NA;female;2.5;9
45;younger;23;8;1;0;female;2.5;9
45;younger;24;12;NA;0;female;2.5;9
45;younger;25;19;0;0;female;2.5;9
45;younger;26;76;0;0;female;2.5;9
45;younger;27;13;1;1;female;2.5;9
45;younger;28;87;0;0;female;2.5;9
45;younger;29;92;0;0;female;2.5;9
45;younger;30;21;0;0;female;2.5;9
45;younger;31;86;1;0;female;2.5;9
45;younger;32;100;1;1;female;2.5;9
45;younger;33;50;1;1;female;2.5;9
45;younger;34;90;1;0;female;2.5;9
45;younger;35;27;0;0;female;2.5;9
45;younger;36;9;1;0;female;2.5;9
45;younger;37;98;1;1;female;2.5;9
45;younger;38;29;0;1;female;2.5;9
45;younger;39;46;0;0;female;2.5;9
45;younger;40;85;1;0;female;2.5;9
45;younger;41;57;1;1;female;2.5;9
45;younger;42;11;0;0;female;2.5;9
45;younger;43;26;1;0;female;2.5;9
45;younger;44;43;1;1;female;2.5;9
45;younger;45;20;1;1;female;2.5;9
45;younger;46;99;0;1;female;2.5;9
45;younger;47;33;1;0;female;2.5;9
45;younger;48;34;1;1;female;2.5;9
45;younger;49;40;0;1;female;2.5;9
45;younger;50;24;1;0;female;2.5;9
45;younger;51;79;1;1;female;2.5;9
45;younger;52;103;0;0;female;2.5;9
45;younger;53;55;0;0;female;2.5;9
45;younger;54;14;0;0;female;2.5;9
45;younger;55;30;1;0;female;2.5;9
45;younger;56;17;1;1;female;2.5;9
45;younger;57;71;1;0;female;2.5;9
45;younger;58;36;1;1;female;2.5;9
45;younger;59;45;1;1;female;2.5;9
45;younger;60;15;0;0;female;2.5;9
45;younger;61;37;1;0;female;2.5;9
45;younger;62;104;1;1;female;2.5;9
45;younger;63;75;0;1;female;2.5;9
45;younger;64;62;0;0;female;2.5;9
45;younger;65;44;1;0;female;2.5;9
45;younger;66;5;1;1;female;2.5;9
45;younger;67;101;1;1;female;2.5;9
45;younger;68;52;0;1;female;2.5;9
45;younger;69;41;0;0;female;2.5;9
45;younger;70;67;0;0;female;2.5;9
45;younger;71;4;1;1;female;2.5;9
45;younger;72;64;0;1;female;2.5;9
45;younger;73;66;1;1;female;2.5;9
45;younger;74;60;1;0;female;2.5;9
45;younger;75;96;1;0;female;2.5;9
45;younger;76;23;0;0;female;2.5;9
45;younger;77;58;1;0;female;2.5;9
45;younger;78;54;1;0;female;2.5;9
45;younger;79;25;1;1;female;2.5;9
45;younger;80;65;1;1;female;2.5;9
45;younger;81;7;0;0;female;2.5;9
45;younger;82;61;0;1;female;2.5;9
45;younger;83;84;0;0;female;2.5;9
45;younger;84;72;1;0;female;2.5;9
45;younger;85;80;0;0;female;2.5;9
45;younger;86;48;1;1;female;2.5;9
45;younger;87;82;0;0;female;2.5;9
45;younger;88;95;0;0;female;2.5;9
45;younger;89;16;1;0;female;2.5;9
45;younger;90;49;0;0;female;2.5;9
45;younger;91;6;0;0;female;2.5;9
45;younger;92;91;0;0;female;2.5;9
45;younger;93;35;1;0;female;2.5;9
45;younger;94;1;1;1;female;2.5;9
45;younger;95;38;0;1;female;2.5;9
45;younger;96;53;0;0;female;2.5;9
45;younger;97;88;0;1;female;2.5;9
45;younger;98;31;0;0;female;2.5;9
45;younger;99;47;0;0;female;2.5;9
45;younger;100;70;1;0;female;2.5;9
45;younger;101;97;0;0;female;2.5;9
45;younger;102;102;1;0;female;2.5;9
45;younger;103;42;1;1;female;2.5;9
45;younger;104;78;1;0;female;2.5;9
45;younger;105;28;1;1;female;2.5;9
46;younger;1;93;1;1;female;2.75;6
46;younger;2;28;0;1;female;2.75;6
46;younger;3;77;1;1;female;2.75;6
46;younger;4;15;0;1;female;2.75;6
46;younger;5;101;1;1;female;2.75;6
46;younger;6;16;1;NA;female;2.75;6
46;younger;7;64;0;0;female;2.75;6
46;younger;8;72;0;1;female;2.75;6
46;younger;9;13;1;1;female;2.75;6
46;younger;10;81;1;0;female;2.75;6
46;younger;11;33;1;1;female;2.75;6
46;younger;12;6;0;1;female;2.75;6
46;younger;13;42;1;0;female;2.75;6
46;younger;14;41;1;0;female;2.75;6
46;younger;15;2;0;1;female;2.75;6
46;younger;16;1;1;0;female;2.75;6
46;younger;17;49;0;0;female;2.75;6
46;younger;18;86;1;1;female;2.75;6
46;younger;19;60;0;0;female;2.75;6
46;younger;20;22;1;1;female;2.75;6
46;younger;21;12;0;0;female;2.75;6
46;younger;22;52;1;NA;female;2.75;6
46;younger;23;73;0;1;female;2.75;6
46;younger;24;4;NA;1;female;2.75;6
46;younger;25;65;1;1;female;2.75;6
46;younger;26;80;1;1;female;2.75;6
46;younger;27;19;1;1;female;2.75;6
46;younger;28;17;1;1;female;2.75;6
46;younger;29;37;1;1;female;2.75;6
46;younger;30;7;1;1;female;2.75;6
46;younger;31;38;1;0;female;2.75;6
46;younger;32;70;0;0;female;2.75;6
46;younger;33;90;0;0;female;2.75;6
46;younger;34;87;0;1;female;2.75;6
46;younger;35;78;1;1;female;2.75;6
46;younger;36;66;1;0;female;2.75;6
46;younger;37;39;1;1;female;2.75;6
46;younger;38;67;0;1;female;2.75;6
46;younger;39;35;1;1;female;2.75;6
46;younger;40;89;1;0;female;2.75;6
46;younger;41;105;1;1;female;2.75;6
46;younger;42;5;0;0;female;2.75;6
46;younger;43;44;0;1;female;2.75;6
46;younger;44;11;1;1;female;2.75;6
46;younger;45;3;0;0;female;2.75;6
46;younger;46;50;0;1;female;2.75;6
46;younger;47;34;0;1;female;2.75;6
46;younger;48;75;1;1;female;2.75;6
46;younger;49;55;1;0;female;2.75;6
46;younger;50;61;1;0;female;2.75;6
46;younger;51;20;0;0;female;2.75;6
46;younger;52;53;1;1;female;2.75;6
46;younger;53;43;0;0;female;2.75;6
46;younger;54;58;0;0;female;2.75;6
46;younger;55;45;0;1;female;2.75;6
46;younger;56;96;1;1;female;2.75;6
46;younger;57;98;0;1;female;2.75;6
46;younger;58;79;1;1;female;2.75;6
46;younger;59;46;1;1;female;2.75;6
46;younger;60;99;1;1;female;2.75;6
46;younger;61;88;1;0;female;2.75;6
46;younger;62;21;1;1;female;2.75;6
46;younger;63;74;1;0;female;2.75;6
46;younger;64;82;0;0;female;2.75;6
46;younger;65;40;0;1;female;2.75;6
46;younger;66;27;1;1;female;2.75;6
46;younger;67;103;1;1;female;2.75;6
46;younger;68;76;1;0;female;2.75;6
46;younger;69;36;1;1;female;2.75;6
46;younger;70;97;1;1;female;2.75;6
46;younger;71;48;1;1;female;2.75;6
46;younger;72;54;0;1;female;2.75;6
46;younger;73;51;1;1;female;2.75;6
46;younger;74;31;1;0;female;2.75;6
46;younger;75;29;1;0;female;2.75;6
46;younger;76;100;1;1;female;2.75;6
46;younger;77;69;0;1;female;2.75;6
46;younger;78;62;1;0;female;2.75;6
46;younger;79;32;1;1;female;2.75;6
46;younger;80;18;1;1;female;2.75;6
46;younger;81;25;1;1;female;2.75;6
46;younger;82;91;1;0;female;2.75;6
46;younger;83;23;0;0;female;2.75;6
46;younger;84;59;1;0;female;2.75;6
46;younger;85;95;0;0;female;2.75;6
46;younger;86;94;0;0;female;2.75;6
46;younger;87;14;0;0;female;2.75;6
46;younger;88;85;1;1;female;2.75;6
46;younger;89;102;0;1;female;2.75;6
46;younger;90;83;1;1;female;2.75;6
46;younger;91;68;0;0;female;2.75;6
46;younger;92;24;0;0;female;2.75;6
46;younger;93;63;1;0;female;2.75;6
46;younger;94;92;1;1;female;2.75;6
46;younger;95;9;1;0;female;2.75;6
46;younger;96;57;1;1;female;2.75;6
46;younger;97;56;0;1;female;2.75;6
46;younger;98;30;1;1;female;2.75;6
46;younger;99;26;1;1;female;2.75;6
46;younger;100;10;0;1;female;2.75;6
46;younger;101;71;1;1;female;2.75;6
46;younger;102;84;0;1;female;2.75;6
46;younger;103;47;1;1;female;2.75;6
46;younger;104;104;1;0;female;2.75;6
46;younger;105;8;1;1;female;2.75;6
47;younger;1;49;1;1;male;2;10
47;younger;2;66;1;0;male;2;10
47;younger;3;13;0;0;male;2;10
47;younger;4;39;0;1;male;2;10
47;younger;5;33;1;1;male;2;10
47;younger;6;48;1;NA;male;2;10
47;younger;7;63;1;1;male;2;10
47;younger;8;22;0;1;male;2;10
47;younger;9;99;1;1;male;2;10
47;younger;10;70;0;1;male;2;10
47;younger;11;12;1;1;male;2;10
47;younger;12;91;1;0;male;2;10
47;younger;13;71;1;0;male;2;10
47;younger;14;88;1;0;male;2;10
47;younger;15;72;1;0;male;2;10
